accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,mcc,roc_auc_macro,pr_auc_macro,f1_normal,f1_backdoor,f1_ddos,f1_dos,f1_injection,f1_mitm,f1_password,f1_ransomware,f1_scanning,f1_xss,model,seed,fold,task
0.936127366201521,0.9306452153110047,0.8781215258259498,0.9434975460802475,0.8771874932737044,0.9306452153110047,0.9273937508486403,0.9933193422434078,0.9132707263684671,0.9564115560060821,0.9753343968585102,0.8882294757665677,0.9491216655823032,0.9366447034972124,0.2741341193809875,0.9519930889793904,0.9778888194878201,0.9532900598192694,0.918167372881356,"KAN(cat,1L)",43,1,multiclass
0.9789855244142245,0.973527966507177,0.9395268612804515,0.9803305210443574,0.9263200954823845,0.973527966507177,0.9759629810910538,0.9990414591747833,0.9644075465919176,0.9882412060301508,0.9993749218652331,0.9683784467493043,0.981455784029267,0.9592017178224075,0.5623188405797102,0.9917002012072434,0.9961361086875233,0.9882734530938124,0.9601879327398615,"KAN(cat,ML)",43,1,multiclass
0.9352981591603686,0.9262244019138757,0.8762924216466249,0.942613618237183,0.8759508998007952,0.9262244019138757,0.9263992883309579,0.9927387525612307,0.9106249941836131,0.9582954660203978,0.9739044805514525,0.8841948310139165,0.9475332811276429,0.9322376738305942,0.26765799256505574,0.9493702148678687,0.9787659255558331,0.9564220183486238,0.9145423325848633,"KAN(cat,1L)",43,2,multiclass
0.9785353834490275,0.9716475598086125,0.9362438974133106,0.9801264909455895,0.9235454201121716,0.9716475598086125,0.9754582898480411,0.9984548406442609,0.9587479942086228,0.9890894464276736,0.9992496248124062,0.9633667131448853,0.9834616841307916,0.9626724028849803,0.5312934631432545,0.9895715542153537,0.9957679860592482,0.9879067447949134,0.9600593545195993,"KAN(cat,ML)",43,2,multiclass
0.9336160534483167,0.9284902153110048,0.875294131629343,0.941565023384094,0.8750955068852045,0.9284902153110048,0.9245753726872401,0.9928623100789983,0.9100359825536772,0.954566221635616,0.9713583282114321,0.887212465990601,0.9439167208848406,0.9333672431332655,0.2628975265017668,0.9516985793699815,0.978204010462075,0.9514066496163683,0.9183135704874835,"KAN(cat,1L)",43,3,multiclass
0.9790092160439716,0.9734294976076555,0.9373928843696591,0.9805947246673782,0.9243574249956564,0.9734294976076555,0.976003620298316,0.9988942773541011,0.9644352970608587,0.9877674301535364,0.9993746091307066,0.9680261832829808,0.9828326180257511,0.9605580215599239,0.5361111111111111,0.9909525006282985,0.9957658779576588,0.9892661008487269,0.9632743909978979,"KAN(cat,ML)",43,3,multiclass
0.9362443138741471,0.9312746153846152,0.8783702832591265,0.9433425494769911,0.8771534312638277,0.9312746153846152,0.9274722008299531,0.9933952476472296,0.9104816218087747,0.9589691763516928,0.9689912979531805,0.8842523596621957,0.9506959802263562,0.9383778312033405,0.28270676691729324,0.9505835609634964,0.9758285571891353,0.9520644254122459,0.9212328767123288,"KAN(cat,1L)",43,4,multiclass
0.9793641015921153,0.9761873076923078,0.9391679396131203,0.9808802361886889,0.9258221536873157,0.9761873076923078,0.9764062975948112,0.9990251459164929,0.9599617862553043,0.9885878035292344,0.9991242337044914,0.9668773704171935,0.9810366624525917,0.9638249430812041,0.553072625698324,0.9899421674629117,0.9962630792227205,0.9897679061642126,0.9631826043983197,"KAN(cat,ML)",43,4,multiclass
0.9330932524639879,0.9301153846153845,0.8747632691825957,0.941499211110885,0.874942006339453,0.9301153846153845,0.9240580035872478,0.9928806998709947,0.9098735356588007,0.9547815459822793,0.9708404802744426,0.8866641947843282,0.9508580343213728,0.935389320759526,0.2585499316005472,0.9503335804299481,0.9741614906832298,0.9482295794452256,0.9178245335450576,"KAN(cat,1L)",43,5,multiclass
0.9779899545109931,0.9756188461538461,0.9360561069529212,0.9797402376877602,0.9230265023298078,0.9756188461538461,0.9748438246715436,0.998721119361863,0.9633737457064321,0.9888386123680242,0.9994997498749375,0.9688765182186235,0.9799797263051191,0.9577357532681813,0.5333333333333333,0.9918331448674457,0.995891945723889,0.986693197363512,0.9578790882061446,"KAN(cat,ML)",43,5,multiclass
0.9343978772299747,0.9321075598086125,0.8764914574315364,0.9426414948042204,0.8761979660480167,0.9321075598086125,0.9255295315800942,0.9934301016550311,0.9124692197102139,0.9541611490271977,0.9729133472239245,0.8857890148212729,0.9483140216117693,0.9361432017265456,0.2629043358568479,0.9528383204038912,0.977201943440887,0.9556235654169855,0.9190256747860435,"KAN(cat,1L)",44,1,multiclass
0.9783221587813026,0.9768457177033494,0.939188851893358,0.9797973495472697,0.9253874564904206,0.9768457177033494,0.9752186565844341,0.9988836586689196,0.9645437456478012,0.9874641292856065,0.99925,0.9665023385159904,0.9816525370112615,0.958391298849121,0.5634588563458857,0.9913305691669808,0.9963880931622867,0.9880329094988781,0.95941778709757,"KAN(cat,ML)",44,1,multiclass
0.9355350754578408,0.9284913397129188,0.8772750809019904,0.942735173031804,0.8756883084289632,0.9284913397129188,0.9267057613588778,0.9934521170076595,0.9101787107465051,0.9566675133350266,0.9743211696768644,0.8831615120274914,0.9501489058655963,0.93751587503175,0.2740963855421687,0.9521098873901744,0.9770344483275087,0.951676654341451,0.9160184574818722,"KAN(cat,1L)",44,2,multiclass
0.977706176407875,0.9763791866028708,0.9342433510172455,0.9797375338347661,0.9214155392948259,0.9763791866028708,0.9745282469100798,0.9988737619783828,0.964188950496775,0.9891271519178496,0.9993746091307066,0.9704067497796247,0.9825581395348837,0.9586923466801824,0.514575411913815,0.990188679245283,0.9957669322709163,0.9872944693572496,0.9544490203419443,"KAN(cat,ML)",44,2,multiclass
0.9343031107109858,0.9250855263157896,0.8751590729263811,0.9420806629656984,0.8746234044996142,0.9250855263157896,0.9253563043071281,0.9920243773889361,0.9069384801913521,0.9541499160348074,0.9713024282560706,0.8830814961605152,0.9505001948811225,0.9367728882144664,0.25507246376811593,0.9493280729873012,0.9793172190381261,0.9550031867431485,0.9170628631801373,"KAN(cat,1L)",44,3,multiclass
0.979838423085124,0.9721756220095692,0.9371382325052515,0.9814589205648808,0.9245520766394628,0.9721756220095692,0.9769500433997034,0.9988644574675429,0.9634055352794529,0.9889855655585174,0.9991242337044914,0.9708787034692327,0.98397476340694,0.9610914603335018,0.5257301808066759,0.9905743370617067,0.9962612163509471,0.9895261845386534,0.9652356798218483,"KAN(cat,ML)",44,3,multiclass
0.9330458680818802,0.9304876923076921,0.875695523672349,0.9402809517260183,0.8745921351712198,0.9304876923076921,0.9238711205343452,0.9934104483778057,0.9114175845659123,0.9556984456483216,0.9684904738641915,0.8820474777448071,0.9463656531384576,0.932471810464969,0.2833948339483395,0.9507267799950727,0.9778667000125046,0.9444373155395868,0.9154557463672391,"KAN(cat,1L)",44,4,multiclass
0.9791508718726308,0.9743457692307693,0.9366622873249218,0.9808490720271925,0.924122336290892,0.9743457692307693,0.9761577262373855,0.9991176301995808,0.9685073879165058,0.9907732424029686,0.9994997498749375,0.9693825910931174,0.9830508474576272,0.9609404626469473,0.530446549391069,0.9919638372677047,0.9960139511709019,0.9876604761311231,0.9568911658128202,"KAN(cat,ML)",44,4,multiclass
0.934728013646702,0.9320919230769231,0.8775308965591513,0.9421083504902298,0.8765317373948379,0.9320919230769231,0.9257953827197017,0.9930826044265553,0.9109016950206048,0.9542092999696079,0.9745481372187385,0.8845869297163995,0.945995303939473,0.9347881248414108,0.28005865102639294,0.9504019789734075,0.977655723380352,0.9557477110885045,0.9173171054372271,"KAN(cat,1L)",44,5,multiclass
0.9787244124336618,0.9732334615384616,0.9409723683489094,0.9798907630550194,0.9278100242615748,0.9732334615384616,0.9756617323424048,0.9988665705991142,0.9590717731294575,0.986900878293601,0.9988740147629176,0.9640469282200076,0.979426984728007,0.9625477707006369,0.5804511278195489,0.9905672242485222,0.9961399576640518,0.9887808526551982,0.9619879443966047,"KAN(cat,ML)",44,5,multiclass
