accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,mcc,roc_auc_macro,pr_auc_macro,f1_normal,f1_backdoor,f1_ddos,f1_dos,f1_injection,f1_mitm,f1_password,f1_ransomware,f1_scanning,f1_xss,model,seed,fold,task
0.9893387666137552,0.967856961722488,0.9626604516050143,0.989444407259818,0.9582713247969228,0.967856961722488,0.9877782856476356,0.9997267641704806,0.980200279604352,0.996751461842171,0.999624859322246,0.98556183301946,0.9883092394720302,0.97462949007787,0.7184035476718403,0.9929806969165204,0.9995001249687578,0.9921514887255511,0.9786917740336968,XGBoost,44,3,multiclass
0.9771612689236892,0.907989258373206,0.9123845678661722,0.9767376092507258,0.9190651521130916,0.907989258373206,0.97384423063363,0.9956777842786316,0.9297711676012034,0.9868447279250548,0.9989997499374844,0.9626239511823036,0.9810030395136778,0.958723727525956,0.3137254901960784,0.9889613647767184,0.9962593516209476,0.9889179429709876,0.947786333012512,MLP(16),44,3,multiclass
0.9330458680818802,0.930487692307692,0.875695523672349,0.9402809517260184,0.8745921351712198,0.930487692307692,0.9238711205343452,0.9934104483778056,0.9114175845659124,0.9556984456483216,0.9684904738641916,0.8820474777448071,0.9463656531384576,0.932471810464969,0.2833948339483395,0.9507267799950728,0.9778667000125046,0.9444373155395868,0.9154557463672393,"KAN(cat,1L)",44,4,multiclass
0.8107704700530705,0.7918673076923077,0.7665272189238795,0.8201379886120537,0.7818297831060405,0.7918673076923077,0.7902248568942176,0.9649572341560988,0.7282152943361849,0.8018521655655316,0.9890082122552116,0.6340730262576253,0.954658303933098,0.8365160689333955,0.2256902761104441,0.8467650397275823,0.7677332736630118,0.9545216936748564,0.6544541291180381,DecisionTree(d=5),44,4,multiclass
0.990878506444276,0.9844142307692308,0.9710733997818302,0.9910533475930204,0.961453250682878,0.9844142307692308,0.989546793253037,0.999845847540198,0.9884650710019456,0.9983481003153628,0.9998749843730468,0.9877162196039108,0.9870813997240688,0.9792478933467488,0.7918367346938775,0.9947421131697546,0.9996251405722854,0.9903665707494056,0.9818948412698412,LightGBM,44,4,multiclass
0.9896938968915844,0.97768,0.9702550911338452,0.9897883128036482,0.9642130137907378,0.97768,0.9881859197420828,0.9998483421394168,0.9869036673606292,0.9967517865174156,0.9998749843730468,0.9835489137259826,0.989063482086738,0.976972442431106,0.7947598253275109,0.992992992992993,0.9997500624843788,0.9908988904126668,0.9779375309866136,XGBoost,44,4,multiclass
0.979529946929492,0.94381,0.938329381317225,0.9797603383970044,0.9343247451349336,0.94381,0.976546757234786,0.998711166281948,0.9477591460835664,0.990134529147982,0.9989997499374844,0.9636686991869918,0.982358870967742,0.9583333333333334,0.5591397849462365,0.9904809619238476,0.9955123410620792,0.9883880634286428,0.9562774792379092,MLP(16),44,4,multiclass
0.934728013646702,0.9320919230769232,0.8775308965591513,0.9421083504902298,0.8765317373948379,0.9320919230769232,0.9257953827197016,0.9930826044265552,0.9109016950206048,0.954209299969608,0.9745481372187385,0.8845869297163995,0.945995303939473,0.9347881248414108,0.2800586510263929,0.9504019789734076,0.977655723380352,0.9557477110885044,0.9173171054372272,"KAN(cat,1L)",44,5,multiclass
0.8089224791508719,0.7821034615384616,0.7593653738525338,0.8232050880994994,0.7821695080562633,0.7821034615384616,0.7884642559072368,0.9640291356920904,0.738269638390971,0.798555060111757,0.98989898989899,0.6346426043878273,0.9562948467058056,0.8900300601202404,0.1107871720116618,0.841265317754346,0.7604341501622468,0.9646693412708685,0.6470761961015948,DecisionTree(d=5),44,5,multiclass
0.9900966641394996,0.9821169230769232,0.9678969510498951,0.9903143246272926,0.9580538472589184,0.9821169230769232,0.9886493364584934,0.9998267133333224,0.9869690119964104,0.9977004599080184,0.9993747655370764,0.9844844844844844,0.9873131516141188,0.9772470144563168,0.7655310621242485,0.9930947897049592,0.99975,0.9931258592675916,0.9813479234021388,LightGBM,44,5,multiclass
0.9890542077331312,0.973328846153846,0.9654836419482568,0.9891817101973832,0.9592997247137568,0.973328846153846,0.9874523875454894,0.9997885946233696,0.983641012640068,0.9960059910134798,0.99962495311914,0.9827284105131414,0.9872908015603372,0.9755482732543485,0.75,0.991592420629941,0.9998749843730468,0.9915254237288136,0.9806451612903224,XGBoost,44,5,multiclass
